1426,1,54610
1427,1,128510
1428,1,108900
1429,1,127350
1430,1,77000
1431,1,94325
1432,1,25050
1433,1,76500
1434,1,31500
1435,1,188810
1436,1,42350
1437,1,83700
1438,1,40875
1439,1,70000
1440,1,163125
1441,1,15075
1442,1,70380
1443,1,29250
1444,1,189000
1445,1,15990
1446,1,25000
1447,1,13960
1448,1,192360
1449,1,100300
1450,1,117000
1451,1,70340
1452,1,103170
1453,1,161500
1454,1,104350
1455,1,130550
1456,1,26000
1457,1,72910
1458,1,137200
1459,1,43050
1460,1,33310
1461,1,121975
1462,1,179500
1463,1,69950
1464,1,25500
1465,1,6750
1466,1,113350
1467,1,20850
1468,1,9400
1469,1,6320
1470,1,92920
1471,1,15800
1472,1,16200
1473,1,30010
1474,1,76020
1475,1,71100
1476,1,22400
1477,1,65550
1478,1,55100
1479,1,22860
1480,1,197250
1481,1,94200
1482,1,161350
1483,1,26100
1484,1,23910
1485,1,30900
1486,1,54900
1487,1,39060
1488,1,18050
1489,1,23385
1490,1,13750
1491,1,20010
1492,1,39500
1493,1,59960
1494,1,91200
1495,1,131200
1496,1,191250
1497,1,167250
1498,1,66000
1499,1,18160
1500,1,127200
1501,1,18550
1502,1,10000000
1503,1,299640
1504,1,548505
1505,1,44200
1506,1,100150
1507,1,694700
1508,1,2117500
1509,1,55000
1510,1,103400
1511,1,343850
1512,1,6218300
1513,1,3330000
1514,1,3307500
1515,1,2412800
1516,1,826000
1517,1,66550
1518,1,704700
1519,1,7315250
1520,1,10000000
1521,1,4410000
1522,1,324000
1523,1,288750
1524,1,232500
1525,1,610840
1526,1,10000000
1527,1,12960
1528,1,12350
1529,1,195000
1530,1,27840
1531,1,10000000
1532,1,680100
1533,1,250900
1534,1,150000
1535,1,318015
1536,1,2331600
1537,1,4415790
1538,1,85200
1539,1,88750
1540,1,133250
1541,1,2218210
1542,1,60810
1543,1,485625
1544,1,735210
1545,1,355680
1546,1,113625
1547,1,9370000
1548,1,268800
1549,1,587860
1550,1,1287500
1551,1,1088360
1552,1,621810
1553,1,28810
1554,1,5113125
1555,1,97410
1556,1,189900
1557,1,22640
1558,1,901000
1559,1,959400
1560,1,125790
1561,1,446250
1562,1,369085
1563,1,125750
1564,1,55300
1565,1,834300
1566,1,65410
1567,1,295000
1568,1,154530
1569,1,239000
1570,1,447600
1571,1,762885
1572,1,977000
1573,1,34250
1574,1,249500
1575,1,207990
1576,1,231200
1577,1,1294500
1578,1,158130
1579,1,372750
1580,1,36900
1581,1,418460
1582,1,804800
1583,1,1422450
1584,1,263650
1585,1,1261750
1586,1,33850
1587,1,189550
1588,1,26720
1589,1,202500
1590,1,569700
1591,1,95100
1592,1,23100
1593,1,114250
1594,1,25530
1595,1,6660
1596,1,64050
1597,1,45900
1598,1,153750
1599,1,62100
1600,1,497250
1601,1,742520
1602,1,97500
1603,1,18300
1604,1,56130
1605,1,93240
1606,1,92800
1607,1,743250
1608,1,158100
1609,1,459765
1610,1,218760
1611,1,373800
1612,1,254625
1613,1,80270
1614,1,313875
1615,1,117150
1616,1,27560
1617,1,330800
1618,1,238000
1619,1,15900
1620,1,118875
1621,1,813925
1622,1,236110
1623,1,508950
1624,1,52500
1625,1,90200
1626,1,548300
1627,1,169000
1628,1,333000
1629,1,167400
1630,1,910625
1631,1,414000
1632,1,1409100
1633,1,127000
1634,1,118300
1635,1,947625
1636,1,57000
1637,1,1330875
1638,1,177515
1639,1,583485
1640,1,883550
1641,1,519425
1642,1,625800
1643,1,1279950
1644,1,273855
1645,1,58550
1646,1,23100
1647,1,245050
1648,1,202450
1649,1,152320
1650,1,487000
1651,1,451500
1652,1,185500
1653,1,189485
1654,1,641900
1655,1,1434000
1656,1,16150
1657,1,663000
1658,1,288640
1659,1,332650
1660,1,71755
1661,1,189800
1662,1,365850
1663,1,793350
1664,1,171400
1665,1,64440
1666,1,290010
1667,1,357000
1668,1,151695
1669,1,44720
1670,1,426250
1671,1,76500
1672,1,24720
1673,1,95000
1674,1,330300
1675,1,233550
1676,1,103200
1677,1,52720
1678,1,498300
1679,1,329000
1680,1,283500
1681,1,47850
1682,1,667350
1683,1,268020
1684,1,325125
1685,1,561870
1686,1,252000
1687,1,99150
1688,1,92100
1689,1,909860
1690,1,600020
1691,1,192000
1692,1,892200
1693,1,23000
1694,1,125000
1695,1,972500
1696,1,319690
1697,1,7000
1698,1,526500
1699,1,134400
1700,1,42310
1701,1,149070
1702,1,257420
1703,1,232700
1704,1,256000
1705,1,315100
1706,1,655650
1707,1,88650
1708,1,279600
1709,1,226200
1710,1,67000
1711,1,432825
1712,1,75400
1713,1,387090
1714,1,21100
1715,1,19360
